skill_id,skill,Taxonomy ID,taxonomy_location,Similarity Score
12,Knowledge of electrical equipment for hydrogen pipelines,21,21 High-Voltage Power Electronics in Hydrogen Production,0.6062789404330727
12,Knowledge of electrical equipment for hydrogen pipelines,2,2 Maintenance and Monitoring of Hydrogen Equipment,0.5999092142350393
12,Knowledge of electrical equipment for hydrogen pipelines,2.2.2,"2 Maintenance and Monitoring of Hydrogen Equipment
+-- 2 Measurement of Equipment Integrity
    +-- 2 Leakage Detection",0.5984339058705188
12,Knowledge of electrical equipment for hydrogen pipelines,21.5,"21 High-Voltage Power Electronics in Hydrogen Production
+-- 5 Integration of High-Voltage Systems with Hydrogen Production",0.5974583575013145
12,Knowledge of electrical equipment for hydrogen pipelines,2.1,"2 Maintenance and Monitoring of Hydrogen Equipment
+-- 1 Equipment Monitoring",0.5974379139955099
12,Knowledge of electrical equipment for hydrogen pipelines,2.2,"2 Maintenance and Monitoring of Hydrogen Equipment
+-- 2 Measurement of Equipment Integrity",0.5969871766210486
12,Knowledge of electrical equipment for hydrogen pipelines,16.3.1,"16 Hydrogen Production Processes
+-- 3 Technological Requirements for Hydrogen Production
    +-- 1 Equipment and Infrastructure",0.5832172800937637
12,Knowledge of electrical equipment for hydrogen pipelines,21.1,"21 High-Voltage Power Electronics in Hydrogen Production
+-- 1 Overview of High-Voltage Systems",0.5791659447906043
12,Knowledge of electrical equipment for hydrogen pipelines,21.4,"21 High-Voltage Power Electronics in Hydrogen Production
+-- 4 Capacitors and Energy Storage",0.5771601157244277
12,Knowledge of electrical equipment for hydrogen pipelines,21.2.3,"21 High-Voltage Power Electronics in Hydrogen Production
+-- 2 Transformers in Hydrogen Production
    +-- 3 Maintenance and Monitoring of Transformers",0.5752512899131664
12,Knowledge of electrical equipment for hydrogen pipelines,2.1.1,"2 Maintenance and Monitoring of Hydrogen Equipment
+-- 1 Equipment Monitoring
    +-- 1 Monitoring Techniques",0.5713451130134659
12,Knowledge of electrical equipment for hydrogen pipelines,21.2.1,"21 High-Voltage Power Electronics in Hydrogen Production
+-- 2 Transformers in Hydrogen Production
    +-- 1 Function and Operation of Transformers",0.5698963768224824
13,Knowledge of systems associated with hydrogen pipeline transmission,6.4.2.2,"6 High-Pressure Hydrogen Gas Systems
+-- 4 Safety and Operational Planning
    +-- 2 Operation and Maintenance
        +-- 2 Pressure Control Systems",0.6293396946103018
13,Knowledge of systems associated with hydrogen pipeline transmission,24.3.2,"24 Integration of Hydrogen System Components
+-- 3 Testing and Validation of Integrated Systems
    +-- 2 System-Level Validation",0.6275213015690114
13,Knowledge of systems associated with hydrogen pipeline transmission,24,24 Integration of Hydrogen System Components,0.6258850199099322
13,Knowledge of systems associated with hydrogen pipeline transmission,6.3,"6 High-Pressure Hydrogen Gas Systems
+-- 3 Pipeline Design and Construction",0.6233554821124625
13,Knowledge of systems associated with hydrogen pipeline transmission,24.3,"24 Integration of Hydrogen System Components
+-- 3 Testing and Validation of Integrated Systems",0.6156995851027499
13,Knowledge of systems associated with hydrogen pipeline transmission,6.4,"6 High-Pressure Hydrogen Gas Systems
+-- 4 Safety and Operational Planning",0.6073505617974186
13,Knowledge of systems associated with hydrogen pipeline transmission,6.2,"6 High-Pressure Hydrogen Gas Systems
+-- 2 Materials Selection for Hydrogen Pipelines",0.603629713771957
13,Knowledge of systems associated with hydrogen pipeline transmission,6.4.2,"6 High-Pressure Hydrogen Gas Systems
+-- 4 Safety and Operational Planning
    +-- 2 Operation and Maintenance",0.6028833396074701
13,Knowledge of systems associated with hydrogen pipeline transmission,24.3.2.2,"24 Integration of Hydrogen System Components
+-- 3 Testing and Validation of Integrated Systems
    +-- 2 System-Level Validation
        +-- 2 Compliance with Safety and Efficiency Standards",0.5992694555603671
13,Knowledge of systems associated with hydrogen pipeline transmission,16.3.2,"16 Hydrogen Production Processes
+-- 3 Technological Requirements for Hydrogen Production
    +-- 2 Control Systems and Automation",0.5974966795949844
13,Knowledge of systems associated with hydrogen pipeline transmission,3.1,"3 Hydrogen Storage and Transportation
+-- 1 Cryogenic Systems for Hydrogen",0.5970875149703784
13,Knowledge of systems associated with hydrogen pipeline transmission,3.1.1.3,"3 Hydrogen Storage and Transportation
+-- 1 Cryogenic Systems for Hydrogen
    +-- 1 Cryogenic Principles and Technology
        +-- 3 Insulation Techniques",0.5967681588209963
13,Knowledge of systems associated with hydrogen pipeline transmission,3.1.1,"3 Hydrogen Storage and Transportation
+-- 1 Cryogenic Systems for Hydrogen
    +-- 1 Cryogenic Principles and Technology",0.5962104645692171
13,Knowledge of systems associated with hydrogen pipeline transmission,3.3,"3 Hydrogen Storage and Transportation
+-- 3 Related Systems for Hydrogen Stabilization",0.5959691110790195
13,Knowledge of systems associated with hydrogen pipeline transmission,16.3.2.1,"16 Hydrogen Production Processes
+-- 3 Technological Requirements for Hydrogen Production
    +-- 2 Control Systems and Automation
        +-- 1 Monitoring Systems for Process Control",0.591856500061212
13,Knowledge of systems associated with hydrogen pipeline transmission,6.4.2.1,"6 High-Pressure Hydrogen Gas Systems
+-- 4 Safety and Operational Planning
    +-- 2 Operation and Maintenance
        +-- 1 Monitoring and Inspection",0.5898171287391778
13,Knowledge of systems associated with hydrogen pipeline transmission,16.3.1.1,"16 Hydrogen Production Processes
+-- 3 Technological Requirements for Hydrogen Production
    +-- 1 Equipment and Infrastructure
        +-- 1 Electrolyzers and Associated Systems",0.5889894654907931
13,Knowledge of systems associated with hydrogen pipeline transmission,16.3.1,"16 Hydrogen Production Processes
+-- 3 Technological Requirements for Hydrogen Production
    +-- 1 Equipment and Infrastructure",0.588695984682988
13,Knowledge of systems associated with hydrogen pipeline transmission,24.3.2.1,"24 Integration of Hydrogen System Components
+-- 3 Testing and Validation of Integrated Systems
    +-- 2 System-Level Validation
        +-- 1 Validation of System Performance under Load",0.5883046174338226
13,Knowledge of systems associated with hydrogen pipeline transmission,6.3.2.2,"6 High-Pressure Hydrogen Gas Systems
+-- 3 Pipeline Design and Construction
    +-- 2 Construction Best Practices
        +-- 2 Installation and Testing Procedures",0.586027918225143
13,Knowledge of systems associated with hydrogen pipeline transmission,6,6 High-Pressure Hydrogen Gas Systems,0.5851231620393111
13,Knowledge of systems associated with hydrogen pipeline transmission,19.5,"19 Programming and Monitoring Control Systems in Hydrogen Processes
+-- 5 System Enhancements",0.5837001635673922
13,Knowledge of systems associated with hydrogen pipeline transmission,3.1.1.2,"3 Hydrogen Storage and Transportation
+-- 1 Cryogenic Systems for Hydrogen
    +-- 1 Cryogenic Principles and Technology
        +-- 2 Cooling Systems and Equipment",0.5820573444874025
13,Knowledge of systems associated with hydrogen pipeline transmission,6.3.2,"6 High-Pressure Hydrogen Gas Systems
+-- 3 Pipeline Design and Construction
    +-- 2 Construction Best Practices",0.5819671432543478
13,Knowledge of systems associated with hydrogen pipeline transmission,6.4.2.3,"6 High-Pressure Hydrogen Gas Systems
+-- 4 Safety and Operational Planning
    +-- 2 Operation and Maintenance
        +-- 3 Regular Maintenance Procedures",0.5806891771389358
13,Knowledge of systems associated with hydrogen pipeline transmission,24.3.1.2,"24 Integration of Hydrogen System Components
+-- 3 Testing and Validation of Integrated Systems
    +-- 1 Functional Testing of Integrated Components
        +-- 2 Mechanical Integrity Testing",0.5789020051034472
13,Knowledge of systems associated with hydrogen pipeline transmission,3,3 Hydrogen Storage and Transportation,0.5770373137657371
13,Knowledge of systems associated with hydrogen pipeline transmission,3.3.2,"3 Hydrogen Storage and Transportation
+-- 3 Related Systems for Hydrogen Stabilization
    +-- 2 Pressure Management Systems",0.5767721244745738
13,Knowledge of systems associated with hydrogen pipeline transmission,19.4.3,"19 Programming and Monitoring Control Systems in Hydrogen Processes
+-- 4 Continuous Improvement and System Updates
    +-- 3 Advanced Data Analysis and AI Integration",0.5767600865913319
13,Knowledge of systems associated with hydrogen pipeline transmission,6.3.1,"6 High-Pressure Hydrogen Gas Systems
+-- 3 Pipeline Design and Construction
    +-- 1 Design Considerations for Hydrogen Pipelines",0.5767361638094753
13,Knowledge of systems associated with hydrogen pipeline transmission,10.4.2,"10 Cooling Systems in Hydrogen Production Plants
+-- 4 Maintenance and Monitoring
    +-- 2 Monitoring System Performance",0.5764520157325478
13,Knowledge of systems associated with hydrogen pipeline transmission,19,19 Programming and Monitoring Control Systems in Hydrogen Processes,0.5757615920030387
13,Knowledge of systems associated with hydrogen pipeline transmission,24.3.1,"24 Integration of Hydrogen System Components
+-- 3 Testing and Validation of Integrated Systems
    +-- 1 Functional Testing of Integrated Components",0.5757360592961671
13,Knowledge of systems associated with hydrogen pipeline transmission,3.1.2,"3 Hydrogen Storage and Transportation
+-- 1 Cryogenic Systems for Hydrogen
    +-- 2 Operation of Cryogenic Systems",0.5747888499000186
13,Knowledge of systems associated with hydrogen pipeline transmission,13.3.2,"13 Hydrogen Compression and Storage
+-- 3 Storage of Compressed Hydrogen
    +-- 2 Safety and Regulatory Requirements",0.5712325189315868
13,Knowledge of systems associated with hydrogen pipeline transmission,19.3.1,"19 Programming and Monitoring Control Systems in Hydrogen Processes
+-- 3 Ensuring Safe Operation of Hydrogen Processes
    +-- 1 Compliance with Safety Standards",0.5703248874567594
13,Knowledge of systems associated with hydrogen pipeline transmission,19.3.1.1,"19 Programming and Monitoring Control Systems in Hydrogen Processes
+-- 3 Ensuring Safe Operation of Hydrogen Processes
    +-- 1 Compliance with Safety Standards
        +-- 1 Adherence to Regulatory Requirements",0.5695565121006193
13,Knowledge of systems associated with hydrogen pipeline transmission,16.3.1.2,"16 Hydrogen Production Processes
+-- 3 Technological Requirements for Hydrogen Production
    +-- 1 Equipment and Infrastructure
        +-- 2 Reformers and Gasifiers",0.5694151167423013
13,Knowledge of systems associated with hydrogen pipeline transmission,19.2,"19 Programming and Monitoring Control Systems in Hydrogen Processes
+-- 2 Monitoring Control Systems",0.5693529854351823
13,Knowledge of systems associated with hydrogen pipeline transmission,6.3.1.3,"6 High-Pressure Hydrogen Gas Systems
+-- 3 Pipeline Design and Construction
    +-- 1 Design Considerations for Hydrogen Pipelines
        +-- 3 Thermal Expansion and Contraction",0.5691071698783648
13,Knowledge of systems associated with hydrogen pipeline transmission,9.1,"9 Interpretation and Application of Technical Drawings in Hydrogen Systems
+-- 1 Understanding Technical Drawings and Diagrams",0.5684972314455702
13,Knowledge of systems associated with hydrogen pipeline transmission,6.4.1,"6 High-Pressure Hydrogen Gas Systems
+-- 4 Safety and Operational Planning
    +-- 1 Safety Protocols for High-Pressure Hydrogen",0.5671915167577941
14,Knowledge of compression systems in hydrogen pipelines,13.1.2,"13 Hydrogen Compression and Storage
+-- 1 Conversion of Hydrogen to Compressed Gas
    +-- 2 Compression Technologies",0.7292365659296028
14,Knowledge of compression systems in hydrogen pipelines,13.2,"13 Hydrogen Compression and Storage
+-- 2 Material Properties of Compressed Hydrogen",0.7151042230753099
14,Knowledge of compression systems in hydrogen pipelines,13,13 Hydrogen Compression and Storage,0.7140658216548025
14,Knowledge of compression systems in hydrogen pipelines,13.3,"13 Hydrogen Compression and Storage
+-- 3 Storage of Compressed Hydrogen",0.7037120870420633
14,Knowledge of compression systems in hydrogen pipelines,13.2.1,"13 Hydrogen Compression and Storage
+-- 2 Material Properties of Compressed Hydrogen
    +-- 1 Physical and Chemical Properties under Compression",0.7008613353749751
14,Knowledge of compression systems in hydrogen pipelines,13.1.2.2,"13 Hydrogen Compression and Storage
+-- 1 Conversion of Hydrogen to Compressed Gas
    +-- 2 Compression Technologies
        +-- 2 Electrochemical Compressors",0.6963786440829116
14,Knowledge of compression systems in hydrogen pipelines,13.1,"13 Hydrogen Compression and Storage
+-- 1 Conversion of Hydrogen to Compressed Gas",0.6860129272176865
14,Knowledge of compression systems in hydrogen pipelines,13.3.3,"13 Hydrogen Compression and Storage
+-- 3 Storage of Compressed Hydrogen
    +-- 3 Maintenance and Monitoring of Storage Systems",0.6831569390294103
14,Knowledge of compression systems in hydrogen pipelines,13.2.3,"13 Hydrogen Compression and Storage
+-- 2 Material Properties of Compressed Hydrogen
    +-- 3 Interaction with Storage Materials",0.6812820929940273
14,Knowledge of compression systems in hydrogen pipelines,13.3.2,"13 Hydrogen Compression and Storage
+-- 3 Storage of Compressed Hydrogen
    +-- 2 Safety and Regulatory Requirements",0.6798955069056335
14,Knowledge of compression systems in hydrogen pipelines,13.1.2.1,"13 Hydrogen Compression and Storage
+-- 1 Conversion of Hydrogen to Compressed Gas
    +-- 2 Compression Technologies
        +-- 1 Mechanical Compressors",0.6718597377954967
14,Knowledge of compression systems in hydrogen pipelines,13.1.1,"13 Hydrogen Compression and Storage
+-- 1 Conversion of Hydrogen to Compressed Gas
    +-- 1 Principles of Hydrogen Compression",0.6670306314580687
14,Knowledge of compression systems in hydrogen pipelines,13.3.1,"13 Hydrogen Compression and Storage
+-- 3 Storage of Compressed Hydrogen
    +-- 1 Types of Storage Vessels",0.6618810588304603
15,Knowledge of materials to protect from hydrogen corrosion,4.4.1,"4 Understanding hazardous areas involving hydrogen
+-- 4 Material Selection for Risk Reduction
    +-- 1 Corrosion Resistance",0.7162741360489524
